transaction_id,account_id,transaction_type,amount,currency,txn_date,txn_time,status,reference_no
TXN0000583,ACC000249,UPI,95432.16,INR,2021-04-18,00:00:00,Pending,REF986050
TXN0000584,ACC000251,Debit,68191.71,INR,2024-11-19,00:00:00,Pending,REF323770
TXN0000585,ACC000399,NEFT,31106.0,INR,2023-01-28,00:00:00,Pending,REF925658
TXN0000586,ACC000374,IMPS,32725.02,INR,2021-01-18,00:00:00,Pending,REF779120
TXN0000587,ACC000596,Debit,49269.6,INR,2022-01-21,00:00:00,Pending,REF481556
TXN0000588,ACC000513,RTGS,99706.38,INR,2021-01-29,00:00:00,Success,REF704724
TXN0000589,ACC000213,Credit,31916.08,INR,2023-11-19,00:00:00,Pending,REF643613
TXN0000590,ACC000162,Transfer,76000.81,INR,2023-01-28,00:00:00,Success,REF470937
TXN0000591,ACC000193,IMPS,46750.89,INR,2024-07-12,00:00:00,Pending,REF684825
TXN0000592,ACC000183,UPI,6995.84,INR,2023-09-13,00:00:00,Pending,REF919434
TXN0000593,ACC000205,Online Payment,48191.91,INR,2024-01-08,00:00:00,Success,REF155122
TXN0000594,ACC000064,RTGS,32840.0,INR,2021-06-08,00:00:00,Pending,REF283762
TXN0000595,ACC000368,NEFT,36600.59,INR,2021-05-22,00:00:00,Pending,REF320855
TXN0000596,ACC000451,IMPS,46070.56,INR,2024-02-07,00:00:00,Failed,REF785620
TXN0000597,ACC000539,RTGS,99962.73,INR,2022-02-26,00:00:00,Success,REF655302
TXN0000598,ACC000519,Debit,79888.63,INR,2023-06-04,00:00:00,Success,REF161947
TXN0000599,ACC000418,Transfer,85727.99,INR,2024-12-13,00:00:00,Success,REF781252
TXN0000600,ACC000564,Transfer,85485.83,INR,2023-10-27,00:00:00,Failed,REF213813
TXN0000601,ACC000475,NEFT,71285.4,INR,2022-11-01,00:00:00,Failed,REF940458
TXN0000602,ACC000534,Online Payment,6216.0,INR,2023-11-18,00:00:00,Success,REF837923
TXN0000603,ACC000136,IMPS,92302.61,INR,2022-02-01,00:00:00,Pending,REF464136
TXN0000604,ACC000041,UPI,67693.2,INR,2023-01-17,00:00:00,Success,REF414702
TXN0000605,ACC000444,ATM Withdrawal,31814.1,INR,2023-12-29,00:00:00,Success,REF394580
TXN0000606,ACC000504,NEFT,63600.27,INR,2022-11-08,00:00:00,Failed,REF334566
TXN0000607,ACC000468,EMI,55751.49,INR,2024-06-15,00:00:00,Pending,REF549921
TXN0000608,ACC000432,Debit,29649.83,INR,2023-09-14,00:00:00,Success,REF466280
TXN0000609,ACC000189,EMI,18422.04,INR,2024-09-17,00:00:00,Failed,REF345181
TXN0000610,ACC000240,ATM Withdrawal,83458.87,INR,2023-08-07,00:00:00,Success,REF834678
TXN0000611,ACC000593,Online Payment,8475.33,INR,2021-05-30,00:00:00,Pending,REF617184
TXN0000612,ACC000439,EMI,76574.27,INR,2024-01-19,00:00:00,Failed,REF875773
TXN0000613,ACC000094,UPI,47614.09,INR,2023-02-04,00:00:00,Success,REF769955
TXN0000614,ACC000076,Debit,40021.07,INR,2021-05-09,00:00:00,Failed,REF426110
TXN0000615,ACC000381,IMPS,99082.18,INR,2021-02-12,00:00:00,Success,REF234826
TXN0000616,ACC000067,IMPS,23854.6,INR,2023-02-07,00:00:00,Failed,REF274392
TXN0000617,ACC000444,Credit,85639.98,INR,2022-01-29,00:00:00,Failed,REF400591
TXN0000618,ACC000276,EMI,31421.42,INR,2021-10-10,00:00:00,Failed,REF709320
TXN0000619,ACC000150,IMPS,49378.62,INR,2022-02-19,00:00:00,Success,REF394710
TXN0000620,ACC000439,EMI,58253.25,INR,2022-08-26,00:00:00,Pending,REF783413
TXN0000621,ACC000284,Credit,83090.8,INR,2022-03-05,00:00:00,Pending,REF263501
TXN0000622,ACC000569,UPI,5766.4,INR,2021-11-16,00:00:00,Failed,REF648414
TXN0000623,ACC000209,NEFT,18620.62,INR,2022-09-18,00:00:00,Success,REF941473
TXN0000624,ACC000050,ATM Withdrawal,21772.4,INR,2021-10-11,00:00:00,Success,REF635731
TXN0000625,ACC000085,IMPS,49739.89,INR,2021-08-19,00:00:00,Pending,REF595947
TXN0000626,ACC000328,NEFT,70394.37,INR,2021-03-18,00:00:00,Failed,REF825665
TXN0000627,ACC000518,IMPS,4428.51,INR,2024-12-23,00:00:00,Pending,REF463968
TXN0000628,ACC000046,Online Payment,93996.69,INR,2024-09-09,00:00:00,Failed,REF732438
TXN0000629,ACC000056,IMPS,66757.32,INR,2024-01-12,00:00:00,Success,REF240734
TXN0000630,ACC000167,EMI,50574.05,INR,2023-03-08,00:00:00,Success,REF973602
TXN0000631,ACC000169,ATM Withdrawal,65393.64,INR,2024-06-08,00:00:00,Success,REF687783
TXN0000632,ACC000447,IMPS,17737.1,INR,2023-04-19,00:00:00,Failed,REF999608
TXN0000633,ACC000044,ATM Withdrawal,83529.1,INR,2023-09-02,00:00:00,Success,REF327310
TXN0000634,ACC000125,NEFT,79343.14,INR,2024-04-15,00:00:00,Pending,REF586366
TXN0000635,ACC000225,Credit,70195.52,INR,2021-12-22,00:00:00,Failed,REF823347
TXN0000636,ACC000494,EMI,8367.58,INR,2023-05-25,00:00:00,Pending,REF409707
TXN0000637,ACC000480,Credit,39785.74,INR,2023-10-22,00:00:00,Pending,REF900728
TXN0000638,ACC000569,EMI,23908.11,INR,2023-10-08,00:00:00,Success,REF222975
TXN0000639,ACC000150,UPI,53139.07,INR,2021-02-01,00:00:00,Pending,REF609362
TXN0000640,ACC000598,RTGS,93146.49,INR,2022-08-21,00:00:00,Failed,REF786368
TXN0000641,ACC000553,EMI,87384.46,INR,2021-03-07,00:00:00,Success,REF352423
TXN0000642,ACC000476,EMI,9822.38,INR,2021-09-19,00:00:00,Success,REF138660
TXN0000643,ACC000231,Debit,13487.84,INR,2024-10-19,00:00:00,Failed,REF928034
TXN0000644,ACC000027,IMPS,36072.46,INR,2023-11-06,00:00:00,Success,REF665846
TXN0000645,ACC000427,RTGS,18765.12,INR,2022-01-12,00:00:00,Pending,REF846385
TXN0000646,ACC000115,RTGS,92867.46,INR,2021-07-11,00:00:00,Pending,REF607799
TXN0000647,ACC000362,UPI,9855.72,INR,2021-07-09,00:00:00,Pending,REF665432
TXN0000648,ACC000188,UPI,74944.96,INR,2022-02-18,00:00:00,Failed,REF251767
TXN0000649,ACC000481,Transfer,20766.17,INR,2024-06-04,00:00:00,Pending,REF862022
TXN0000650,ACC000248,RTGS,41552.15,INR,2023-10-17,00:00:00,Failed,REF114263
TXN0000651,ACC000430,NEFT,22439.63,INR,2023-09-17,00:00:00,Failed,REF840498
TXN0000652,ACC000482,UPI,85770.93,INR,2023-10-08,00:00:00,Success,REF324296
TXN0000653,ACC000357,Online Payment,78724.76,INR,2022-08-15,00:00:00,Success,REF316745
TXN0000654,ACC000066,Debit,20619.82,INR,2021-11-10,00:00:00,Success,REF642371
TXN0000655,ACC000148,Credit,66596.28,INR,2023-11-13,00:00:00,Failed,REF282810
TXN0000656,ACC000314,ATM Withdrawal,90469.93,INR,2023-06-30,00:00:00,Pending,REF344544
TXN0000657,ACC000114,Debit,66126.82,INR,2021-01-21,00:00:00,Pending,REF727969
TXN0000658,ACC000091,IMPS,44590.63,INR,2024-02-01,00:00:00,Pending,REF745748
TXN0000659,ACC000186,EMI,52884.04,INR,2023-04-24,00:00:00,Success,REF189337
TXN0000660,ACC000155,Debit,53019.92,INR,2021-03-19,00:00:00,Failed,REF590101
TXN0000661,ACC000524,IMPS,89640.61,INR,2021-02-13,00:00:00,Pending,REF391158
TXN0000662,ACC000071,EMI,80723.06,INR,2022-06-25,00:00:00,Failed,REF178822
TXN0000663,ACC000544,Transfer,16922.22,INR,2021-11-26,00:00:00,Success,REF428257
TXN0000664,ACC000376,IMPS,3839.77,INR,2021-09-22,00:00:00,Success,REF177068
TXN0000665,ACC000036,Credit,16224.37,INR,2022-06-25,00:00:00,Success,REF830679
TXN0000666,ACC000127,ATM Withdrawal,35818.31,INR,2021-06-22,00:00:00,Pending,REF594025
TXN0000667,ACC000133,UPI,44416.28,INR,2021-08-17,00:00:00,Failed,REF917977
TXN0000668,ACC000524,Debit,17198.51,INR,2021-05-13,00:00:00,Success,REF692427
TXN0000669,ACC000540,Transfer,17076.17,INR,2022-10-20,00:00:00,Success,REF330800
TXN0000670,ACC000201,UPI,61448.45,INR,2022-10-27,00:00:00,Success,REF904936
TXN0000671,ACC000378,EMI,93631.0,INR,2023-01-12,00:00:00,Success,REF477592
TXN0000672,ACC000294,IMPS,35286.44,INR,2022-05-04,00:00:00,Pending,REF525786
TXN0000673,ACC000599,Online Payment,14099.76,INR,2022-09-08,00:00:00,Success,REF256600
TXN0000674,ACC000559,Online Payment,71502.71,INR,2022-11-05,00:00:00,Success,REF600142
TXN0000675,ACC000527,RTGS,55877.76,INR,2021-05-30,00:00:00,Pending,REF262978
TXN0000676,ACC000266,EMI,70017.34,INR,2023-09-27,00:00:00,Success,REF269343
TXN0000677,ACC000238,RTGS,89492.65,INR,2023-01-15,00:00:00,Pending,REF103852
TXN0000678,ACC000276,Online Payment,55445.22,INR,2021-01-18,00:00:00,Pending,REF761583
TXN0000679,ACC000116,IMPS,96084.24,INR,2023-08-21,00:00:00,Pending,REF898474
TXN0000680,ACC000297,IMPS,90987.53,INR,2024-06-29,00:00:00,Failed,REF176211
TXN0000681,ACC000175,RTGS,88469.04,INR,2022-09-16,00:00:00,Failed,REF845949
TXN0000682,ACC000114,NEFT,88205.75,INR,2021-05-25,00:00:00,Failed,REF360372
TXN0000683,ACC000033,IMPS,68692.09,INR,2023-08-12,00:00:00,Failed,REF942329
TXN0000684,ACC000332,EMI,16831.91,INR,2023-12-14,00:00:00,Pending,REF519672
TXN0000685,ACC000511,IMPS,50831.56,INR,2022-03-18,00:00:00,Failed,REF619570
TXN0000686,ACC000163,UPI,69769.65,INR,2024-11-11,00:00:00,Success,REF634846
TXN0000687,ACC000587,Transfer,66677.26,INR,2021-01-16,00:00:00,Failed,REF410427
TXN0000688,ACC000448,ATM Withdrawal,35071.62,INR,2021-05-06,00:00:00,Success,REF399327
TXN0000689,ACC000262,RTGS,82426.83,INR,2021-03-09,00:00:00,Failed,REF937623
TXN0000690,ACC000422,Transfer,25786.65,INR,2023-06-10,00:00:00,Failed,REF655697
TXN0000691,ACC000462,IMPS,34645.88,INR,2021-01-22,00:00:00,Success,REF191649
TXN0000692,ACC000005,Online Payment,41396.67,INR,2021-06-09,00:00:00,Success,REF686559
TXN0000693,ACC000197,UPI,83465.83,INR,2021-06-05,00:00:00,Pending,REF973258
TXN0000694,ACC000043,Debit,58130.15,INR,2024-11-15,00:00:00,Failed,REF338984
TXN0000695,ACC000131,UPI,80513.19,INR,2023-06-18,00:00:00,Pending,REF285869
TXN0000696,ACC000138,Debit,24150.59,INR,2023-08-31,00:00:00,Success,REF115122
TXN0000697,ACC000571,Credit,11749.11,INR,2024-09-28,00:00:00,Success,REF379083
TXN0000698,ACC000132,UPI,74953.91,INR,2022-10-09,00:00:00,Pending,REF703679
TXN0000699,ACC000054,EMI,53641.01,INR,2023-11-14,00:00:00,Pending,REF372281
TXN0000700,ACC000300,Online Payment,65721.75,INR,2022-10-09,00:00:00,Pending,REF896224
TXN0000701,ACC000123,Transfer,68721.21,INR,2024-04-21,00:00:00,Pending,REF990926
TXN0000702,ACC000110,Online Payment,59848.56,INR,2022-12-31,00:00:00,Pending,REF907352
TXN0000703,ACC000065,Debit,47891.22,INR,2022-07-05,00:00:00,Pending,REF737495
TXN0000704,ACC000407,UPI,45641.03,INR,2024-01-07,00:00:00,Pending,REF817834
TXN0000705,ACC000456,Online Payment,28335.45,INR,2022-01-13,00:00:00,Pending,REF217984
TXN0000706,ACC000553,Credit,91961.25,INR,2021-09-15,00:00:00,Pending,REF477765
TXN0000707,ACC000017,IMPS,97842.93,INR,2022-08-13,00:00:00,Failed,REF624140
TXN0000708,ACC000069,ATM Withdrawal,21770.46,INR,2021-02-01,00:00:00,Pending,REF365948
TXN0000709,ACC000485,EMI,68200.66,INR,2021-11-13,00:00:00,Success,REF633275
TXN0000710,ACC000339,Debit,13813.27,INR,2024-12-02,00:00:00,Success,REF938560
TXN0000711,ACC000044,EMI,80462.4,INR,2022-04-30,00:00:00,Pending,REF741094
TXN0000712,ACC000308,Debit,82022.54,INR,2021-06-16,00:00:00,Failed,REF148819
TXN0000713,ACC000124,UPI,22210.29,INR,2024-12-10,00:00:00,Success,REF713411
TXN0000714,ACC000097,NEFT,64667.82,INR,2021-10-27,00:00:00,Pending,REF409883
TXN0000715,ACC000497,ATM Withdrawal,40041.88,INR,2022-03-11,00:00:00,Failed,REF761255
TXN0000716,ACC000177,Credit,33664.04,INR,2024-06-23,00:00:00,Pending,REF317925
TXN0000717,ACC000505,IMPS,53357.12,INR,2022-07-23,00:00:00,Success,REF641353
TXN0000718,ACC000219,RTGS,591.78,INR,2023-12-03,00:00:00,Pending,REF959403
TXN0000719,ACC000154,ATM Withdrawal,52885.91,INR,2024-12-12,00:00:00,Pending,REF843537
TXN0000720,ACC000594,Credit,46057.81,INR,2023-11-10,00:00:00,Pending,REF579470
TXN0000721,ACC000008,IMPS,946.96,INR,2021-03-31,00:00:00,Pending,REF549528
TXN0000722,ACC000123,Online Payment,41090.96,INR,2022-08-10,00:00:00,Failed,REF325552
TXN0000723,ACC000503,Online Payment,46435.23,INR,2022-05-17,00:00:00,Pending,REF425974
TXN0000724,ACC000381,IMPS,70028.15,INR,2022-10-11,00:00:00,Success,REF907651
TXN0000725,ACC000300,NEFT,52287.09,INR,2021-08-13,00:00:00,Failed,REF828162
TXN0000726,ACC000148,RTGS,80660.57,INR,2023-05-01,00:00:00,Failed,REF467276
TXN0000727,ACC000371,RTGS,76109.09,INR,2023-04-29,00:00:00,Failed,REF627162
TXN0000728,ACC000369,Transfer,89939.29,INR,2021-10-14,00:00:00,Success,REF159064
TXN0000729,ACC000206,UPI,34091.1,INR,2021-12-30,00:00:00,Pending,REF599305
TXN0000730,ACC000505,Transfer,71328.18,INR,2024-09-09,00:00:00,Failed,REF336493
TXN0000731,ACC000253,UPI,68618.7,INR,2022-11-03,00:00:00,Failed,REF125026
TXN0000732,ACC000215,Online Payment,89967.25,INR,2022-05-27,00:00:00,Pending,REF524787
TXN0000733,ACC000150,Credit,96661.5,INR,2024-08-30,00:00:00,Success,REF675043
TXN0000734,ACC000236,Credit,8207.91,INR,2023-05-18,00:00:00,Pending,REF872089
TXN0000735,ACC000149,EMI,59217.61,INR,2021-06-09,00:00:00,Success,REF883482
TXN0000736,ACC000162,Transfer,25038.4,INR,2021-06-01,00:00:00,Success,REF990546
TXN0000737,ACC000565,Debit,21301.71,INR,2021-12-23,00:00:00,Success,REF927961
TXN0000738,ACC000090,Online Payment,15374.13,INR,2021-05-18,00:00:00,Success,REF797674
TXN0000739,ACC000144,Debit,38188.98,INR,2022-09-11,00:00:00,Success,REF986559
TXN0000740,ACC000002,IMPS,28762.73,INR,2022-11-21,00:00:00,Pending,REF144169
TXN0000741,ACC000039,Debit,55054.33,INR,2021-09-16,00:00:00,Pending,REF872227
TXN0000742,ACC000204,NEFT,28000.6,INR,2022-03-10,00:00:00,Pending,REF837317
TXN0000743,ACC000118,Transfer,12658.91,INR,2021-03-21,00:00:00,Pending,REF589121
TXN0000744,ACC000264,Transfer,76484.49,INR,2024-11-01,00:00:00,Success,REF306867
TXN0000745,ACC000260,Credit,47496.1,INR,2023-01-12,00:00:00,Pending,REF575025
TXN0000746,ACC000010,Transfer,83859.62,INR,2024-03-03,00:00:00,Failed,REF644253
TXN0000747,ACC000133,NEFT,92582.79,INR,2024-08-23,00:00:00,Pending,REF640726
TXN0000748,ACC000469,RTGS,96369.58,INR,2022-01-21,00:00:00,Pending,REF620354
TXN0000749,ACC000424,ATM Withdrawal,33581.89,INR,2023-03-19,00:00:00,Success,REF331918
TXN0000750,ACC000320,ATM Withdrawal,88560.42,INR,2023-07-24,00:00:00,Success,REF986668
TXN0000751,ACC000527,Transfer,8671.21,INR,2022-03-20,00:00:00,Pending,REF203265
TXN0000752,ACC000397,RTGS,16878.05,INR,2024-12-14,00:00:00,Pending,REF621848
TXN0000753,ACC000095,UPI,84404.34,INR,2021-03-04,00:00:00,Pending,REF291641
TXN0000754,ACC000415,Online Payment,66357.35,INR,2024-02-06,00:00:00,Pending,REF710371
TXN0000755,ACC000138,Transfer,58117.05,INR,2024-05-08,00:00:00,Success,REF298897
TXN0000756,ACC000094,Online Payment,70558.34,INR,2024-09-27,00:00:00,Pending,REF367125
TXN0000757,ACC000499,Online Payment,64096.37,INR,2021-07-02,00:00:00,Failed,REF912588
TXN0000758,ACC000057,Credit,95859.34,INR,2022-10-12,00:00:00,Pending,REF177700
TXN0000759,ACC000289,NEFT,72321.4,INR,2021-06-19,00:00:00,Success,REF634417
TXN0000760,ACC000120,IMPS,34316.74,INR,2022-03-04,00:00:00,Success,REF285685
TXN0000761,ACC000225,NEFT,14370.42,INR,2022-12-20,00:00:00,Pending,REF290129
TXN0000762,ACC000391,NEFT,73592.92,INR,2021-01-01,00:00:00,Success,REF538982
TXN0000763,ACC000063,Credit,11656.6,INR,2022-01-18,00:00:00,Success,REF414273
TXN0000764,ACC000589,IMPS,32444.3,INR,2022-05-06,00:00:00,Success,REF645267
TXN0000765,ACC000114,ATM Withdrawal,67697.23,INR,2023-04-09,00:00:00,Success,REF196712
TXN0000766,ACC000594,RTGS,71418.81,INR,2021-04-09,00:00:00,Pending,REF288958
TXN0000767,ACC000081,Debit,58982.13,INR,2024-02-04,00:00:00,Success,REF915416
TXN0000768,ACC000403,Debit,24125.41,INR,2023-11-22,00:00:00,Failed,REF364195
TXN0000769,ACC000026,EMI,46879.16,INR,2024-12-18,00:00:00,Failed,REF413982
TXN0000770,ACC000540,IMPS,37923.95,INR,2024-03-01,00:00:00,Failed,REF194451
TXN0000771,ACC000431,Transfer,98687.76,INR,2023-03-29,00:00:00,Pending,REF703482
TXN0000772,ACC000287,NEFT,73667.38,INR,2023-02-20,00:00:00,Success,REF846330
TXN0000773,ACC000205,ATM Withdrawal,61743.57,INR,2021-02-02,00:00:00,Pending,REF301892
TXN0000774,ACC000180,Online Payment,35275.11,INR,2021-09-01,00:00:00,Success,REF196155
TXN0000775,ACC000102,UPI,94905.83,INR,2024-06-12,00:00:00,Success,REF734554
TXN0000776,ACC000459,Credit,3579.69,INR,2024-08-25,00:00:00,Pending,REF443020
TXN0000777,ACC000328,Transfer,1089.16,INR,2021-01-25,00:00:00,Pending,REF515705
TXN0000778,ACC000537,NEFT,17992.95,INR,2024-03-08,00:00:00,Failed,REF326824
TXN0000779,ACC000260,Transfer,81991.72,INR,2024-10-09,00:00:00,Failed,REF538616
TXN0000780,ACC000479,EMI,12560.09,INR,2021-06-02,00:00:00,Pending,REF393309
TXN0000781,ACC000178,RTGS,36281.65,INR,2023-09-18,00:00:00,Pending,REF844170
TXN0000782,ACC000460,RTGS,24449.56,INR,2024-03-01,00:00:00,Failed,REF315420
TXN0000783,ACC000044,NEFT,63706.39,INR,2022-11-26,00:00:00,Failed,REF540516
TXN0000784,ACC000556,Transfer,98240.37,INR,2023-12-16,00:00:00,Failed,REF539822
TXN0000785,ACC000542,Transfer,52659.17,INR,2024-02-29,00:00:00,Failed,REF307096
TXN0000786,ACC000498,UPI,76231.2,INR,2023-04-27,00:00:00,Pending,REF456143
TXN0000787,ACC000038,IMPS,21290.37,INR,2024-04-19,00:00:00,Failed,REF797509
TXN0000788,ACC000064,Debit,18145.97,INR,2023-02-18,00:00:00,Pending,REF241701
TXN0000789,ACC000446,UPI,6094.15,INR,2024-05-28,00:00:00,Failed,REF339405
TXN0000790,ACC000223,ATM Withdrawal,63728.54,INR,2021-01-28,00:00:00,Pending,REF849760
TXN0000791,ACC000597,Debit,48744.83,INR,2023-05-13,00:00:00,Failed,REF111658
TXN0000792,ACC000361,NEFT,52380.84,INR,2022-11-19,00:00:00,Success,REF456677
TXN0000793,ACC000186,ATM Withdrawal,79472.77,INR,2023-10-05,00:00:00,Failed,REF623665
TXN0000794,ACC000121,NEFT,22555.63,INR,2021-01-27,00:00:00,Pending,REF615251
TXN0000795,ACC000119,RTGS,63690.7,INR,2024-05-09,00:00:00,Pending,REF525633
TXN0000796,ACC000570,RTGS,7293.93,INR,2024-11-28,00:00:00,Failed,REF644318
TXN0000797,ACC000172,EMI,87699.38,INR,2021-03-29,00:00:00,Failed,REF301896
TXN0000798,ACC000280,RTGS,36780.23,INR,2021-12-28,00:00:00,Success,REF929574
TXN0000799,ACC000273,UPI,33687.1,INR,2022-11-05,00:00:00,Success,REF349491
TXN0000800,ACC000091,Online Payment,67919.13,INR,2022-10-31,00:00:00,Success,REF304956
TXN0000801,ACC000586,ATM Withdrawal,80620.08,INR,2021-04-14,00:00:00,Failed,REF541769
TXN0000802,ACC000224,Transfer,12280.71,INR,2022-05-13,00:00:00,Failed,REF870811
TXN0000803,ACC000589,EMI,13130.09,INR,2022-08-09,00:00:00,Success,REF169205
TXN0000804,ACC000484,Credit,96135.02,INR,2023-07-07,00:00:00,Success,REF829635
TXN0000805,ACC000261,ATM Withdrawal,30383.37,INR,2023-08-14,00:00:00,Pending,REF643521
TXN0000806,ACC000203,IMPS,5138.28,INR,2024-10-01,00:00:00,Success,REF152300
TXN0000807,ACC000498,Debit,14042.37,INR,2021-12-30,00:00:00,Failed,REF125324
TXN0000808,ACC000062,Online Payment,95924.37,INR,2024-04-02,00:00:00,Pending,REF617555
TXN0000809,ACC000347,UPI,10437.18,INR,2022-12-01,00:00:00,Success,REF663594
TXN0000810,ACC000062,IMPS,60765.62,INR,2021-05-04,00:00:00,Pending,REF474904
TXN0000811,ACC000228,Transfer,7973.16,INR,2022-08-17,00:00:00,Failed,REF592051
TXN0000812,ACC000128,Credit,55949.8,INR,2022-06-27,00:00:00,Failed,REF375070
TXN0000813,ACC000349,UPI,61866.36,INR,2024-01-31,00:00:00,Failed,REF366905
TXN0000814,ACC000463,NEFT,23063.78,INR,2022-11-20,00:00:00,Success,REF506249
TXN0000815,ACC000306,ATM Withdrawal,20215.95,INR,2021-12-23,00:00:00,Pending,REF388868
TXN0000816,ACC000159,UPI,46092.67,INR,2021-05-09,00:00:00,Pending,REF842564
TXN0000817,ACC000329,Transfer,49011.14,INR,2021-09-24,00:00:00,Failed,REF387593
TXN0000818,ACC000387,IMPS,15197.25,INR,2023-12-01,00:00:00,Failed,REF206607
TXN0000819,ACC000062,IMPS,71786.84,INR,2024-11-24,00:00:00,Success,REF515780
TXN0000820,ACC000459,Credit,14170.37,INR,2021-02-07,00:00:00,Success,REF681392
TXN0000821,ACC000278,IMPS,17017.97,INR,2023-12-13,00:00:00,Failed,REF103762
TXN0000822,ACC000499,Credit,48674.76,INR,2024-05-31,00:00:00,Success,REF519408
TXN0000823,ACC000568,IMPS,33469.35,INR,2022-04-19,00:00:00,Pending,REF924987
TXN0000824,ACC000147,NEFT,11731.05,INR,2021-08-31,00:00:00,Failed,REF380992
TXN0000825,ACC000426,NEFT,5602.85,INR,2022-03-31,00:00:00,Pending,REF160784
TXN0000826,ACC000329,IMPS,72776.44,INR,2021-03-09,00:00:00,Pending,REF458697
TXN0000827,ACC000586,EMI,70603.5,INR,2022-10-13,00:00:00,Failed,REF414597
TXN0000828,ACC000016,UPI,16428.34,INR,2024-07-31,00:00:00,Failed,REF500159
TXN0000829,ACC000277,Online Payment,39500.18,INR,2024-06-17,00:00:00,Pending,REF594046
TXN0000830,ACC000159,UPI,97850.35,INR,2023-10-28,00:00:00,Success,REF865988
TXN0000831,ACC000156,NEFT,94029.57,INR,2022-07-01,00:00:00,Failed,REF767596
TXN0000832,ACC000586,Debit,29172.71,INR,2022-02-25,00:00:00,Pending,REF581357
TXN0000833,ACC000325,Credit,7013.79,INR,2024-11-10,00:00:00,Failed,REF781117
TXN0000834,ACC000152,Transfer,22856.67,INR,2021-10-06,00:00:00,Failed,REF692193
TXN0000835,ACC000331,UPI,51836.1,INR,2022-07-21,00:00:00,Pending,REF802263
TXN0000836,ACC000086,NEFT,65701.37,INR,2023-09-18,00:00:00,Pending,REF895943
TXN0000837,ACC000318,NEFT,35224.58,INR,2021-02-12,00:00:00,Success,REF615159
TXN0000838,ACC000006,RTGS,82507.96,INR,2023-07-03,00:00:00,Pending,REF576734
TXN0000839,ACC000510,UPI,11157.18,INR,2023-08-06,00:00:00,Pending,REF323806
TXN0000840,ACC000340,Credit,29421.19,INR,2023-03-12,00:00:00,Pending,REF396613
TXN0000841,ACC000487,Online Payment,7143.82,INR,2021-04-04,00:00:00,Failed,REF717870
TXN0000842,ACC000162,NEFT,12997.45,INR,2022-04-06,00:00:00,Failed,REF279295
TXN0000843,ACC000516,RTGS,84017.09,INR,2024-04-12,00:00:00,Pending,REF653742
TXN0000844,ACC000074,Credit,2007.3,INR,2023-06-12,00:00:00,Failed,REF607131
TXN0000845,ACC000138,Transfer,43238.36,INR,2023-01-15,00:00:00,Failed,REF862663
TXN0000846,ACC000073,NEFT,69972.59,INR,2021-09-28,00:00:00,Failed,REF740146
TXN0000847,ACC000156,Credit,88517.03,INR,2021-10-14,00:00:00,Success,REF258973
TXN0000848,ACC000043,Debit,74026.8,INR,2022-08-28,00:00:00,Success,REF212783
TXN0000849,ACC000308,UPI,31759.62,INR,2022-08-22,00:00:00,Pending,REF198298
TXN0000850,ACC000303,UPI,58775.85,INR,2022-04-01,00:00:00,Failed,REF482769
TXN0000851,ACC000227,ATM Withdrawal,99645.85,INR,2023-05-26,00:00:00,Pending,REF563876
TXN0000852,ACC000482,Online Payment,80737.25,INR,2021-11-05,00:00:00,Failed,REF331493
TXN0000853,ACC000098,NEFT,26388.35,INR,2023-01-08,00:00:00,Failed,REF838977
TXN0000854,ACC000145,IMPS,95883.7,INR,2022-01-05,00:00:00,Success,REF459055
TXN0000855,ACC000540,Online Payment,35593.12,INR,2021-01-01,00:00:00,Success,REF139031
TXN0000856,ACC000315,RTGS,93205.13,INR,2021-02-02,00:00:00,Pending,REF477308
TXN0000857,ACC000009,UPI,48869.1,INR,2021-07-07,00:00:00,Success,REF971694
TXN0000858,ACC000582,RTGS,75470.68,INR,2021-11-25,00:00:00,Failed,REF618404
TXN0000859,ACC000322,RTGS,57015.85,INR,2024-10-23,00:00:00,Pending,REF871250
TXN0000860,ACC000491,UPI,58486.77,INR,2022-03-07,00:00:00,Failed,REF813963
TXN0000861,ACC000387,Credit,89930.39,INR,2021-08-08,00:00:00,Failed,REF468370
TXN0000862,ACC000444,EMI,57096.85,INR,2024-01-22,00:00:00,Failed,REF643089
TXN0000863,ACC000066,EMI,21490.19,INR,2023-01-11,00:00:00,Pending,REF524003
TXN0000864,ACC000046,RTGS,42174.52,INR,2021-08-30,00:00:00,Success,REF996247
TXN0000865,ACC000558,Transfer,72158.51,INR,2022-03-22,00:00:00,Pending,REF623655
TXN0000866,ACC000474,IMPS,97477.12,INR,2023-09-30,00:00:00,Failed,REF549702
TXN0000867,ACC000499,ATM Withdrawal,97637.04,INR,2021-12-30,00:00:00,Success,REF908738
TXN0000868,ACC000043,NEFT,61601.38,INR,2024-02-28,00:00:00,Pending,REF875673
TXN0000869,ACC000335,Online Payment,59918.29,INR,2022-02-04,00:00:00,Failed,REF977765
TXN0000870,ACC000506,EMI,64367.3,INR,2021-08-03,00:00:00,Failed,REF341061
TXN0000871,ACC000005,Online Payment,89572.37,INR,2023-12-11,00:00:00,Success,REF777509
TXN0000872,ACC000229,NEFT,48805.74,INR,2023-03-10,00:00:00,Failed,REF568548
TXN0000873,ACC000251,UPI,80686.89,INR,2022-08-15,00:00:00,Failed,REF458719
TXN0000874,ACC000158,NEFT,20539.98,INR,2024-09-27,00:00:00,Success,REF291581
